id,orden,palabra,valoracion,estimulo
-MA8qSWdgpa3-jSLJoOC,2,apertura,10,Conocimiento
-MA8qSWdgpa3-jSLJoOC,3,receptividad,10,Conocimiento
-MA8qSWdgpa3-jSLJoOC,4,aprendizaje,10,Conocimiento
-MA8qSWdgpa3-jSLJoOC,5,poder,1,Conocimiento
-MA8x4IOSEg6ORkMRQcc,1,informacion,10,Ciencia de datos
-MA8x4IOSEg6ORkMRQcc,2,venta_dato,0,Ciencia de datos
-MA8x4IOSEg6ORkMRQcc,3,big_datar,0,Ciencia de datos
-MA8x4IOSEg6ORkMRQcc,4,facebook,0,Ciencia de datos
-MA8x4IOSEg6ORkMRQcc,5,encuestar,10,Ciencia de datos
-MA9Ls5s9ZqRh2ad_xRS,1,control,0,Big data
-MA9Ls5s9ZqRh2ad_xRS,2,1984,0,Big data
-MA9Ls5s9ZqRh2ad_xRS,3,gran_hermano,0,Big data
-MA9Ls5s9ZqRh2ad_xRS,4,red_social,0,Big data
-MA9Ls5s9ZqRh2ad_xRS,5,china,0,Big data
-MA9Ncy2JAxQ25OmA4ps,1,robot,10,Inteligencia artificial
-MA9Ncy2JAxQ25OmA4ps,2,dispositivo_inteligente,8,Inteligencia artificial
-MA9Ncy2JAxQ25OmA4ps,3,watser_ibm,7,Inteligencia artificial
-MA9Ncy2JAxQ25OmA4ps,4,avance_tecnologico,10,Inteligencia artificial
-MA9Ncy2JAxQ25OmA4ps,5,deshumanizacion,0,Inteligencia artificial
-MA9_yCN36L-D8pHC7UA,1,culto,10,Conocimiento
-MA9_yCN36L-D8pHC7UA,2,estudio,10,Conocimiento
-MA9_yCN36L-D8pHC7UA,3,capaz,10,Conocimiento
-MA9_yCN36L-D8pHC7UA,4,interesante,10,Conocimiento
-MA9_yCN36L-D8pHC7UA,5,poder,0,Conocimiento
-MAAIV1cF-XPgeEwsb0E,1,teoria,8,Conocimiento
-MAAIV1cF-XPgeEwsb0E,2,psicologia,5,Conocimiento
-MAAIV1cF-XPgeEwsb0E,3,profesorado,5,Conocimiento
-MAAIV1cF-XPgeEwsb0E,4,saber,10,Conocimiento
-MAAIV1cF-XPgeEwsb0E,5,riqueza,10,Conocimiento
-MAAiyPAClAly3_absBk,1,inteligencia,8,Conocimiento
-MAAiyPAClAly3_absBk,2,poder,7,Conocimiento
-MAAiyPAClAly3_absBk,3,entender,9,Conocimiento
-MAAiyPAClAly3_absBk,4,ano,8,Conocimiento
-MAAiyPAClAly3_absBk,5,practicar,6,Conocimiento
-MABOXHVgy_6UN7qio-K,1,construccion,10,Conocimiento
-MABOXHVgy_6UN7qio-K,2,aprendizaje,10,Conocimiento
-MABOXHVgy_6UN7qio-K,3,ensenanza,10,Conocimiento
-MABOXHVgy_6UN7qio-K,4,saber,10,Conocimiento
-MABOXHVgy_6UN7qio-K,5,transmitir,10,Conocimiento
-MACbOjTBFOUnOTnD_p5,1,dato,9,Big data
-MACbOjTBFOUnOTnD_p5,2,cantidad,9,Big data
-MACbOjTBFOUnOTnD_p5,3,grande,9,Big data
-MACbOjTBFOUnOTnD_p5,4,tecnologia,9,Big data
-MACbOjTBFOUnOTnD_p5,5,internet,9,Big data
-MACmFMBTr80K0H9xc8b,1,big_datar,10,Ciencia de datos
-MACmFMBTr80K0H9xc8b,2,publico_meter,5,Ciencia de datos
-MACmFMBTr80K0H9xc8b,3,velocidad,10,Ciencia de datos
-MACmFMBTr80K0H9xc8b,4,extraccion_otro_dato,10,Ciencia de datos
-MACmFMBTr80K0H9xc8b,5,veracidad,5,Ciencia de datos
-MH3YRdLAvMcdgwwJrBV,1,robotica,9,Inteligencia artificial
-MH3YRdLAvMcdgwwJrBV,2,aislamiento,9,Inteligencia artificial
-MH3YRdLAvMcdgwwJrBV,3,medicina,8,Inteligencia artificial
-MH3YRdLAvMcdgwwJrBV,4,automatizacion,10,Inteligencia artificial
-MH3YRdLAvMcdgwwJrBV,5,puesto_trabajo,1,Inteligencia artificial
-MH3ZgbzWw7N5CRf4Zb1,1,ciencia_ficcion,10,Inteligencia artificial
-MH3ZgbzWw7N5CRf4Zb1,2,nuevo_tecnologia,8,Inteligencia artificial
-MH3ZgbzWw7N5CRf4Zb1,3,dependencia,3,Inteligencia artificial
-MH3ZgbzWw7N5CRf4Zb1,4,nuevo_puesto_trabajo,8,Inteligencia artificial
-MH3ZgbzWw7N5CRf4Zb1,5,extraccion_dato_consentimiento,0,Inteligencia artificial
-MH8d5tcMhm50fRDcXrD,1,robot,3,Inteligencia artificial
-MH8d5tcMhm50fRDcXrD,2,tecnologia,6,Inteligencia artificial
-MH8d5tcMhm50fRDcXrD,3,ciencia,5,Inteligencia artificial
-MH8d5tcMhm50fRDcXrD,4,trabajo,4,Inteligencia artificial
-MH8d5tcMhm50fRDcXrD,5,reemplazo,2,Inteligencia artificial
-MH8d5tcMhm50fRDcXrD,6,futuro,4,Inteligencia artificial
-MHJlrA1dB1lEQ2dtLwy,1,dato,10,Big data
-MHJlrA1dB1lEQ2dtLwy,2,grabder,10,Big data
-MHJlrA1dB1lEQ2dtLwy,3,personal,0,Big data
-MHJlrA1dB1lEQ2dtLwy,4,global,10,Big data
-MHJlrA1dB1lEQ2dtLwy,5,informacion,10,Big data
-MHf_wjkURbit7qvimF0,1,sabiduria,10,Conocimiento
-MHf_wjkURbit7qvimF0,2,inteligencia,10,Conocimiento
-MHf_wjkURbit7qvimF0,3,intelecto,9,Conocimiento
-MHf_wjkURbit7qvimF0,4,experiencia,9,Conocimiento
-MHf_wjkURbit7qvimF0,5,aprendizaje,10,Conocimiento
-MHf_wjkURbit7qvimF0,6,vida,10,Conocimiento
-MHf_wjkURbit7qvimF0,7,cognitivismo,10,Conocimiento
-MHfaClQ5p9MWSBv-aa8,1,informacion,5,Ciencia de datos
-MHfaClQ5p9MWSBv-aa8,2,estudio,5,Ciencia de datos
-MHfaClQ5p9MWSBv-aa8,3,reflexion,5,Ciencia de datos
-MHfaClQ5p9MWSBv-aa8,4,nuevo_herramienta,5,Ciencia de datos
-MHfaClQ5p9MWSBv-aa8,5,implementacion_proceso,5,Ciencia de datos
-MHvawm4Gby6HjQPqhIF,1,dato_grande,5,Big data
-MHvawm4Gby6HjQPqhIF,2,tecnologia,7,Big data
-MHvawm4Gby6HjQPqhIF,3,avance,6,Big data
-MHvawm4Gby6HjQPqhIF,4,futuro,7,Big data
-MHvawm4Gby6HjQPqhIF,5,globalizacion,1,Big data
-MHwq39ljl8yTbFIUCAt,1,tecnologia,7,Big data
-MHwq39ljl8yTbFIUCAt,2,dato,5,Big data
-MHwq39ljl8yTbFIUCAt,3,investigacion,6,Big data
-MHwq39ljl8yTbFIUCAt,4,relacion,5,Big data
-MHwq39ljl8yTbFIUCAt,5,sustitucion,4,Big data
-MI-DBiVXnjO1_xyIqe5,1,observacion,0,Big data
-MI-DBiVXnjO1_xyIqe5,2,informacion,5,Big data
-MI-DBiVXnjO1_xyIqe5,3,superior,0,Big data
-MI-DBiVXnjO1_xyIqe5,4,amplitud,5,Big data
-MI-DBiVXnjO1_xyIqe5,5,simplicidad,5,Big data
-MI1JY5Fv875spg3fd4S,1,saber,10,Conocimiento
-MI1JY5Fv875spg3fd4S,2,aprender,10,Conocimiento
-MI1JY5Fv875spg3fd4S,3,aprehender,10,Conocimiento
-MI1JY5Fv875spg3fd4S,4,posibilidad,10,Conocimiento
-MI1JY5Fv875spg3fd4S,5,oportunidad,10,Conocimiento
-MI1Ua2LKwQkRp6L_KL4,1,sometimiento,3,Big data
-MI1Ua2LKwQkRp6L_KL4,2,control,1,Big data
-MI1Ua2LKwQkRp6L_KL4,3,esclavitud,0,Big data
-MI1Ua2LKwQkRp6L_KL4,4,informacion,3,Big data
-MI1Ua2LKwQkRp6L_KL4,5,decadencia,2,Big data
-MISOjR8AykfHLjmjIXV,1,tecnologia,7,Inteligencia artificial
-MISOjR8AykfHLjmjIXV,2,robotica,5,Inteligencia artificial
-MISOjR8AykfHLjmjIXV,3,ingenieriar,6,Inteligencia artificial
-MISOjR8AykfHLjmjIXV,4,inteligencia,3,Inteligencia artificial
-MISOjR8AykfHLjmjIXV,5,control,5,Inteligencia artificial
-MIa5AlkuV8fI-MXTLQZ,1,tecnologia,5,Inteligencia artificial
-MIa5AlkuV8fI-MXTLQZ,2,robotica,5,Inteligencia artificial
-MIa5AlkuV8fI-MXTLQZ,3,ingenieriar,5,Inteligencia artificial
-MIa5AlkuV8fI-MXTLQZ,4,inteligencia,5,Inteligencia artificial
-MIa5AlkuV8fI-MXTLQZ,5,control,5,Inteligencia artificial
-MJiTO5NAjveOIB6uc7G,1,informacion_personal,5,Big data
-MJiTO5NAjveOIB6uc7G,2,internet,10,Big data
-MJiTO5NAjveOIB6uc7G,3,red_social,2,Big data
-MJiTO5NAjveOIB6uc7G,4,compartir,0,Big data
-MJiTO5NAjveOIB6uc7G,5,macrodato,4,Big data
-MJiTO5NAjveOIB6uc7G,6,tecnologia,10,Big data
-MK2WT8Mk7xsL3yN4DJn,1,actividad,9,Conocimiento
-MK2WT8Mk7xsL3yN4DJn,2,experiencia,8,Conocimiento
-MK2WT8Mk7xsL3yN4DJn,3,descubrimiento,8,Conocimiento
-MK2WT8Mk7xsL3yN4DJn,4,sabidur,10,Conocimiento
-MK2WT8Mk7xsL3yN4DJn,5,aprendizaje,9,Conocimiento
-MK2WT8Mk7xsL3yN4DJn,6,cuerpo,9,Conocimiento
-MK2WT8Mk7xsL3yN4DJn,7,satisfaccion,9,Conocimiento
-MK2YTw7zh5O-0N6rRKW,1,accion,10,Conocimiento
-MK2YTw7zh5O-0N6rRKW,2,experiencia,10,Conocimiento
-MK2YTw7zh5O-0N6rRKW,3,transmision,10,Conocimiento
-MK2YTw7zh5O-0N6rRKW,4,conmover,10,Conocimiento
-MK2YTw7zh5O-0N6rRKW,5,transformacion,10,Conocimiento
-MK66xQT-woKEPPt8iKS,1,informacion,10,Big data
-MK66xQT-woKEPPt8iKS,2,posibilidad,10,Big data
-MK66xQT-woKEPPt8iKS,3,analisis,5,Big data
-MK66xQT-woKEPPt8iKS,4,trabajo,7,Big data
-MK66xQT-woKEPPt8iKS,5,nuevo,5,Big data
-MK7aG6SjgXcx69lI1rr,1,progreso,10,Conocimiento
-MK7aG6SjgXcx69lI1rr,2,merito,10,Conocimiento
-MK7aG6SjgXcx69lI1rr,3,solidaridad,10,Conocimiento
-MK7aG6SjgXcx69lI1rr,4,humanidad,10,Conocimiento
-MK7aG6SjgXcx69lI1rr,5,respeto,10,Conocimiento
-MKBEYtuexJjnjsc-ZCb,1,tecnologia,8,Inteligencia artificial
-MKBEYtuexJjnjsc-ZCb,2,conocimiento,9,Inteligencia artificial
-MKBEYtuexJjnjsc-ZCb,3,informacion,7,Inteligencia artificial
-MKBEYtuexJjnjsc-ZCb,4,algoritmo,3,Inteligencia artificial
-MKBEYtuexJjnjsc-ZCb,5,globalidad,8,Inteligencia artificial
-MKBZc9kL6y2DdKH45O3,1,investigacion,10,Ciencia de datos
-MKBZc9kL6y2DdKH45O3,2,big_datar,10,Ciencia de datos
-MKBZc9kL6y2DdKH45O3,3,grande_volumen_dato,10,Ciencia de datos
-MKBZc9kL6y2DdKH45O3,4,python,10,Ciencia de datos
-MKBZc9kL6y2DdKH45O3,5,programacion,10,Ciencia de datos
-MKBZc9kL6y2DdKH45O3,6,r_lenguaje,8,Ciencia de datos
-MKBZc9kL6y2DdKH45O3,7,sociologia,10,Ciencia de datos
-MKCn3oI0Tf1qKyXvEZ2,1,robot,5,Inteligencia artificial
-MKCn3oI0Tf1qKyXvEZ2,2,tecnologia,8,Inteligencia artificial
-MKCn3oI0Tf1qKyXvEZ2,3,desempleo,2,Inteligencia artificial
-MKCn3oI0Tf1qKyXvEZ2,4,competitividad,4,Inteligencia artificial
-MKCn3oI0Tf1qKyXvEZ2,5,big_datar,0,Inteligencia artificial
-MKD0P4C0TA-bGd5jytp,1,tecnologia,9,Inteligencia artificial
-MKD0P4C0TA-bGd5jytp,2,ayuda,9,Inteligencia artificial
-MKD0P4C0TA-bGd5jytp,3,avance_cientifico,10,Inteligencia artificial
-MKD0P4C0TA-bGd5jytp,4,robot,7,Inteligencia artificial
-MKD0P4C0TA-bGd5jytp,5,poder,4,Inteligencia artificial
-MKI3I8SQpoU01jo59Nu,1,pasion,10,Ciencia de datos
-MKI3I8SQpoU01jo59Nu,2,estadistica,10,Ciencia de datos
-MKI3I8SQpoU01jo59Nu,3,volumen,10,Ciencia de datos
-MKI3I8SQpoU01jo59Nu,4,procesamiento,10,Ciencia de datos
-MKI3I8SQpoU01jo59Nu,5,extraccion,10,Ciencia de datos
-MKNfl6SdR7h-NBvZ_Jj,1,informacion_el_grande,9,Big data
-MKNfl6SdR7h-NBvZ_Jj,2,oceano_dato,7,Big data
-MKNfl6SdR7h-NBvZ_Jj,3,algo_superior,10,Big data
-MKNfl6SdR7h-NBvZ_Jj,4,nube_digital,9,Big data
-MKNfl6SdR7h-NBvZ_Jj,5,internet,9,Big data
-MKXOkNDQjknCVeb1YP2,1,informacion,10,Big data
-MKXOkNDQjknCVeb1YP2,2,analisis,10,Big data
-MKXOkNDQjknCVeb1YP2,3,conocimiento,10,Big data
-MKXOkNDQjknCVeb1YP2,4,investigacion,10,Big data
-MKXOkNDQjknCVeb1YP2,5,tecnologia,10,Big data
-MKY0TwPY1UNgVD4MjwE,1,matematico,10,Ciencia de datos
-MKY0TwPY1UNgVD4MjwE,2,encuestar,10,Ciencia de datos
-MKY0TwPY1UNgVD4MjwE,3,fisica_cuantico,10,Ciencia de datos
-MKY0TwPY1UNgVD4MjwE,4,sociologia,10,Ciencia de datos
-MKY0TwPY1UNgVD4MjwE,5,tecnologia,5,Ciencia de datos
-MKbJ5Ed5jR7iiuGHar5,1,robotico,9,Inteligencia artificial
-MKbJ5Ed5jR7iiuGHar5,2,cibernetica,10,Inteligencia artificial
-MKbJ5Ed5jR7iiuGHar5,3,nanoparticula,10,Inteligencia artificial
-MKbJ5Ed5jR7iiuGHar5,4,automatizacion,10,Inteligencia artificial
-MKbJ5Ed5jR7iiuGHar5,5,red_neuronal,0,Inteligencia artificial
-MKc18qPjUPSYiUegjSz,1,mucho_informacion,5,Big data
-MKc18qPjUPSYiUegjSz,2,control_dato,1,Big data
-MKc18qPjUPSYiUegjSz,3,manipulacion,1,Big data
-MKc18qPjUPSYiUegjSz,4,almacenamiento_global,8,Big data
-MKc18qPjUPSYiUegjSz,5,expansion,8,Big data
-MKfP174lGReLtLxzj4S,1,salud,0,Inteligencia artificial
-MKfP174lGReLtLxzj4S,2,trabajo,4,Inteligencia artificial
-MKfP174lGReLtLxzj4S,3,educacion,0,Inteligencia artificial
-MKfP174lGReLtLxzj4S,4,inclusion,0,Inteligencia artificial
-MKfP174lGReLtLxzj4S,5,transporte,0,Inteligencia artificial
-ML7vS4tfqywTm7SVODZ,1,dato_cuantitativo,7,Big data
-ML7vS4tfqywTm7SVODZ,2,analisis,5,Big data
-ML7vS4tfqywTm7SVODZ,3,tecnologia,3,Big data
-ML7vS4tfqywTm7SVODZ,4,internet,5,Big data
-ML7vS4tfqywTm7SVODZ,5,privacidad,2,Big data
-ML7vS4tfqywTm7SVODZ,6,ciencia_social,5,Big data
-ML85E5fIDScNVa43NZp,1,robot,8,Inteligencia artificial
-ML85E5fIDScNVa43NZp,2,futuro,10,Inteligencia artificial
-ML85E5fIDScNVa43NZp,3,blanco,5,Inteligencia artificial
-ML85E5fIDScNVa43NZp,4,mente,10,Inteligencia artificial
-ML85E5fIDScNVa43NZp,5,ciencia,10,Inteligencia artificial
-MLOCWpsq5zcw_B4ekjx,1,computacion,9,Inteligencia artificial
-MLOCWpsq5zcw_B4ekjx,2,programacion,10,Inteligencia artificial
-MLOCWpsq5zcw_B4ekjx,3,control,1,Inteligencia artificial
-MLOCWpsq5zcw_B4ekjx,4,solucion_problema,7,Inteligencia artificial
-MLOCWpsq5zcw_B4ekjx,5,despersonalilzacion,0,Inteligencia artificial
-MLOi-xh9E2OTlK96Wbl,1,hamburguesa,0,Big data
-MLOi-xh9E2OTlK96Wbl,2,grandote,0,Big data
-MLOi-xh9E2OTlK96Wbl,3,latinejo,0,Big data
-MLOi-xh9E2OTlK96Wbl,4,pedanteria,0,Big data
-MLOi-xh9E2OTlK96Wbl,5,soberbia,0,Big data
-MLOi-xh9E2OTlK96Wbl,6,mierda,0,Big data
-MLPiOWKMSfxELGJZ-b0,1,grande_cantidad_dato,8,Big data
-MLPiOWKMSfxELGJZ-b0,2,control,7,Big data
-MLPiOWKMSfxELGJZ-b0,3,gran_hermano,7,Big data
-MLPiOWKMSfxELGJZ-b0,4,vida_publico_expuesta,8,Big data
-MLPiOWKMSfxELGJZ-b0,5,inclusion,7,Big data
-MLQ-7jgiiIl4wcO5Iod,1,dato,10,Big data
-MLQ-7jgiiIl4wcO5Iod,2,grande,10,Big data
-MLQ-7jgiiIl4wcO5Iod,3,base,10,Big data
-MLQ-7jgiiIl4wcO5Iod,4,mucho,10,Big data
-MLQ-7jgiiIl4wcO5Iod,5,sistema,10,Big data
-MLQq2HSuKCBcMaFvvK9,1,feedback,5,Big data
-MLQq2HSuKCBcMaFvvK9,2,red,7,Big data
-MLQq2HSuKCBcMaFvvK9,3,postear,6,Big data
-MLQq2HSuKCBcMaFvvK9,5,hastag,6,Big data
-MLR-usY5pe5nDXrGI8b,1,ciencia,8,Big data
-MLR-usY5pe5nDXrGI8b,2,dato,7,Big data
-MLR-usY5pe5nDXrGI8b,3,manipulacion,1,Big data
-MLR-usY5pe5nDXrGI8b,4,decicion,7,Big data
-MLR-usY5pe5nDXrGI8b,5,modelo,7,Big data
-MLR7MPhK2XCno_iqlDX,1,temor,2,Big data
-MLR7MPhK2XCno_iqlDX,2,desconfianzar,2,Big data
-MLR7MPhK2XCno_iqlDX,3,preocupacion,2,Big data
-MLR7MPhK2XCno_iqlDX,4,desigualdad,2,Big data
-MLR7MPhK2XCno_iqlDX,5,elite,3,Big data
-MLSLYhelOqYAdfxsAl1,1,desconocido,5,Big data
-MLSLYhelOqYAdfxsAl1,2,desconocido,5,Big data
-MLSLYhelOqYAdfxsAl1,3,desconocido,5,Big data
-MLSLYhelOqYAdfxsAl1,4,desconocido,5,Big data
-MLSLYhelOqYAdfxsAl1,5,desconocido,5,Big data
-MLSXmD3hmOnyus5Ew4T,1,manipulacion,10,Big data
-MLSXmD3hmOnyus5Ew4T,2,intromision,10,Big data
-MLSXmD3hmOnyus5Ew4T,3,violacion_el_intimidad,7,Big data
-MLSXmD3hmOnyus5Ew4T,4,informacion,0,Big data
-MLSXmD3hmOnyus5Ew4T,5,velocidad,0,Big data
-MLSwNTv-pwfEi4pbLcC,1,robotico,10,Inteligencia artificial
-MLSwNTv-pwfEi4pbLcC,2,investigacion_informatico,10,Inteligencia artificial
-MLSwNTv-pwfEi4pbLcC,3,prolog,5,Inteligencia artificial
-MLSwNTv-pwfEi4pbLcC,4,red_neuronal,10,Inteligencia artificial
-MLSwNTv-pwfEi4pbLcC,5,pelicula_ciencia_ficcion,5,Inteligencia artificial
-MLSwNTv-pwfEi4pbLcC,6,deshumanizacion_servicio,0,Inteligencia artificial
-MLXt4an9A8nPM2k32Lk,1,analisis_dato,9,Big data
-MLXt4an9A8nPM2k32Lk,2,algoritmo_red_social,2,Big data
-MLXt4an9A8nPM2k32Lk,3,mineria_dato,8,Big data
-MLXt4an9A8nPM2k32Lk,4,datar_mining,8,Big data
-MLXt4an9A8nPM2k32Lk,5,ingenieria_dato,8,Big data
-MLYI3-4DIiw96l6YXh6,1,computadora,5,Inteligencia artificial
-MLYI3-4DIiw96l6YXh6,2,tecnologia,5,Inteligencia artificial
-MLYI3-4DIiw96l6YXh6,3,maquina,5,Inteligencia artificial
-MLYI3-4DIiw96l6YXh6,4,objetividad,5,Inteligencia artificial
-MLYI3-4DIiw96l6YXh6,5,frialdad,5,Inteligencia artificial
-MLbm_HvztjTY5SpqHSb,1,sobreabundancia_dato,5,Big data
-MLbm_HvztjTY5SpqHSb,2,exceso_informacion,5,Big data
-MLbm_HvztjTY5SpqHSb,3,sistema_algoritmo,4,Big data
-MLbm_HvztjTY5SpqHSb,4,patron_afinidad,5,Big data
-MLbm_HvztjTY5SpqHSb,5,herramientar_medir_comportamiento,5,Big data
-MLepYbouoqwmtJNRRbK,1,internet,8,Big data
-MLepYbouoqwmtJNRRbK,2,google,8,Big data
-MLepYbouoqwmtJNRRbK,3,informacion,7,Big data
-MLepYbouoqwmtJNRRbK,4,concepto,7,Big data
-MLepYbouoqwmtJNRRbK,5,investigacion,8,Big data
-MLj75YRdF8OayI_YSYk,1,relacion,7,Inteligencia artificial
-MLj75YRdF8OayI_YSYk,2,colaboracion,5,Inteligencia artificial
-MLj75YRdF8OayI_YSYk,3,imitacion,2,Inteligencia artificial
-MLj75YRdF8OayI_YSYk,4,manipulacion,2,Inteligencia artificial
-MLj75YRdF8OayI_YSYk,5,dominancia,2,Inteligencia artificial
-MLjFdh7FZ9HXdG4kn72,1,creacion,7,Inteligencia artificial
-MLjFdh7FZ9HXdG4kn72,2,computacion,5,Inteligencia artificial
-MLjFdh7FZ9HXdG4kn72,3,humano,4,Inteligencia artificial
-MLjFdh7FZ9HXdG4kn72,4,accion,4,Inteligencia artificial
-MLjFdh7FZ9HXdG4kn72,5,dato,4,Inteligencia artificial
-MLjoVz5SmA1mjjGUg-4,1,gran_dato,5,Big data
-MLjoVz5SmA1mjjGUg-4,2,uno_hamburguesa,0,Big data
-MLjoVz5SmA1mjjGUg-4,3,gran_noticia,0,Big data
-MLjoVz5SmA1mjjGUg-4,4,mucho_grande,0,Big data
-MLjoVz5SmA1mjjGUg-4,5,gran_sorpresa,0,Big data
-MLtIssGbdgViO8EAnsB,1,dato,5,Big data
-MLtIssGbdgViO8EAnsB,2,acceso,5,Big data
-MLtIssGbdgViO8EAnsB,3,calculo,5,Big data
-MLtIssGbdgViO8EAnsB,4,analisis,5,Big data
-MLtIssGbdgViO8EAnsB,5,conocimiento,5,Big data
-MLzJP5OPDMNyjzga20r,1,conocimiento,10,Big data
-MLzJP5OPDMNyjzga20r,2,investigar,10,Big data
-MLzJP5OPDMNyjzga20r,3,evaluar,10,Big data
-MLzJP5OPDMNyjzga20r,4,invertir,10,Big data
-MLzJP5OPDMNyjzga20r,5,desarrollar,10,Big data
-MLzWVMlaghBvoodHU0o,1,conciencia,9,Inteligencia artificial
-MLzWVMlaghBvoodHU0o,2,robot,4,Inteligencia artificial
-MLzWVMlaghBvoodHU0o,3,aprendizaje,8,Inteligencia artificial
-MLzWVMlaghBvoodHU0o,4,emocion,9,Inteligencia artificial
-MLzWVMlaghBvoodHU0o,5,programacion,5,Inteligencia artificial
-MLzxLu_plxUcwg2yan3,1,robot,5,Inteligencia artificial
-MLzxLu_plxUcwg2yan3,2,mecanizacion,5,Inteligencia artificial
-MLzxLu_plxUcwg2yan3,3,aparato,5,Inteligencia artificial
-MLzxLu_plxUcwg2yan3,4,energiar,5,Inteligencia artificial
-MLzxLu_plxUcwg2yan3,5,desempleo,0,Inteligencia artificial
-MM0WgNNTWZX7RxcRr9t,1,computadora,10,Inteligencia artificial
-MM0WgNNTWZX7RxcRr9t,2,robot,0,Inteligencia artificial
-MM0WgNNTWZX7RxcRr9t,3,dominar_el_hombre,0,Inteligencia artificial
-MM0WgNNTWZX7RxcRr9t,4,avance,10,Inteligencia artificial
-MM0WgNNTWZX7RxcRr9t,5,incertidumbre,2,Inteligencia artificial
-MM1BFTeXDsl45QJu9wV,1,logaritmo,6,Inteligencia artificial
-MM1BFTeXDsl45QJu9wV,2,red_neuronal,7,Inteligencia artificial
-MM1BFTeXDsl45QJu9wV,3,automatizacion,3,Inteligencia artificial
-MM1BFTeXDsl45QJu9wV,4,big_datar,5,Inteligencia artificial
-MM1BFTeXDsl45QJu9wV,5,robotica,6,Inteligencia artificial
-MM1BFTeXDsl45QJu9wV,6,lenguaje_proposicional,7,Inteligencia artificial
-MM1BFTeXDsl45QJu9wV,7,machin_learning,8,Inteligencia artificial
-MM1HiQs8bhviZSuYPMN,1,problema,1,Big data
-MM1HiQs8bhviZSuYPMN,2,distancia,1,Big data
-MM1HiQs8bhviZSuYPMN,3,humanizar,1,Big data
-MM1HiQs8bhviZSuYPMN,4,robo,0,Big data
-MM1HiQs8bhviZSuYPMN,5,invasion,1,Big data
-MM3I4Xnq8cheDO8b4Sm,1,progreso,8,Inteligencia artificial
-MM3I4Xnq8cheDO8b4Sm,2,miedo,4,Inteligencia artificial
-MM3I4Xnq8cheDO8b4Sm,3,responsabilidad,8,Inteligencia artificial
-MM3I4Xnq8cheDO8b4Sm,4,etica,9,Inteligencia artificial
-MM3I4Xnq8cheDO8b4Sm,5,solidaridad,9,Inteligencia artificial
-MM61YpZeQIAbLmBkGrN,1,robot,10,Inteligencia artificial
-MM61YpZeQIAbLmBkGrN,2,automatico,10,Inteligencia artificial
-MM61YpZeQIAbLmBkGrN,3,sinprivacidad,0,Inteligencia artificial
-MM61YpZeQIAbLmBkGrN,4,aviso,4,Inteligencia artificial
-MM61YpZeQIAbLmBkGrN,5,estadistico,7,Inteligencia artificial
-MM7Yo-7GxNnXZyKcjKf,1,gran,10,Big data
-MM7Yo-7GxNnXZyKcjKf,2,dato,10,Big data
-MM7Yo-7GxNnXZyKcjKf,3,interes,10,Big data
-MM7Yo-7GxNnXZyKcjKf,4,informacion,10,Big data
-MM7Yo-7GxNnXZyKcjKf,5,importante,10,Big data
-MM86Yjoq_113AlNA7Hv,1,amenazar,2,Inteligencia artificial
-MM86Yjoq_113AlNA7Hv,2,control,3,Inteligencia artificial
-MM86Yjoq_113AlNA7Hv,3,perdida_el_privacidad,1,Inteligencia artificial
-MM86Yjoq_113AlNA7Hv,4,esclavizacion,2,Inteligencia artificial
-MM86Yjoq_113AlNA7Hv,5,gestion,7,Inteligencia artificial
-MM8FtmWeg3r_BMWcbLr,1,telenoche,10,Big data
-MM8FtmWeg3r_BMWcbLr,2,ser_el_que_escribir,10,Big data
-MM8FtmWeg3r_BMWcbLr,3,ser_tendencia,6,Big data
-MM8FtmWeg3r_BMWcbLr,4,ejercito_cientifico,1,Big data
-MM8FtmWeg3r_BMWcbLr,5,que_yo_interesar,8,Big data
-MM8aMK1YZ6AiZ9OfLGm,1,tecnologia,0,Big data
-MM8aMK1YZ6AiZ9OfLGm,2,informacion,0,Big data
-MM8aMK1YZ6AiZ9OfLGm,3,rapidez,0,Big data
-MM8aMK1YZ6AiZ9OfLGm,4,informatica,0,Big data
-MM8aMK1YZ6AiZ9OfLGm,5,amplitud,0,Big data
-MMA3M-WS3ySl6CTG1to,1,ciencia_el_dato,10,Big data
-MMA3M-WS3ySl6CTG1to,2,estudio_el_dato,10,Big data
-MMA3M-WS3ySl6CTG1to,3,estadistico_dato,10,Big data
-MMA3M-WS3ySl6CTG1to,4,dato,10,Big data
-MMA3M-WS3ySl6CTG1to,5,evaluacion_el_dato,10,Big data
-MMBXdmzqVokHX2B9bMM,1,tecnologia,5,Big data
-MMBXdmzqVokHX2B9bMM,2,informacion,5,Big data
-MMBXdmzqVokHX2B9bMM,3,gate,5,Big data
-MMBXdmzqVokHX2B9bMM,4,computadora,5,Big data
-MMBXdmzqVokHX2B9bMM,5,digital,5,Big data
-MMBqICRyPxt8eTveAcP,1,gran_dato,0,Big data
-MMBqICRyPxt8eTveAcP,2,gran_fecha,0,Big data
-MMBqICRyPxt8eTveAcP,3,dato_interesante,0,Big data
-MMBqICRyPxt8eTveAcP,4,uno_fecha_importante,0,Big data
-MMBqICRyPxt8eTveAcP,5,uno_gran_cambio,0,Big data
-MMCEB6Cs23tAF9gRaT6,1,estadistica,7,Big data
-MMCEB6Cs23tAF9gRaT6,2,dato,8,Big data
